train_acc=	0.5942786411772796	 test_acc=	0.5742574257425742
train_acc=	0.8353734011827809	 test_acc=	0.8311331133113311
train_acc=	0.8872232155136845	 test_acc=	0.8674367436743674
train_acc=	0.9044147985146472	 test_acc=	0.88998899889989
train_acc=	0.927107688075918	 test_acc=	0.8932893289328933
train_acc=	0.938660431852565	 test_acc=	0.916941694169417
train_acc=	0.9342593866043185	 test_acc=	0.9202420242024203
train_acc=	0.9597029294457433	 test_acc=	0.9372937293729373
train_acc=	0.9161050749553019	 test_acc=	0.8938393839383938
train_acc=	0.9559895475175354	 test_acc=	0.9334433443344334
train_acc=	0.9726309998624674	 test_acc=	0.9543454345434543
train_acc=	0.9526887635813506	 test_acc=	0.9114411441144115
train_acc=	0.9561270801815431	 test_acc=	0.922992299229923
train_acc=	0.9371475725484802	 test_acc=	0.9191419141914191
train_acc=	0.9785449044147985	 test_acc=	0.9532453245324533
train_acc=	0.9645165726860129	 test_acc=	0.9433443344334433
train_acc=	0.9858341356072067	 test_acc=	0.9730473047304731
train_acc=	0.979232567734837	 test_acc=	0.9647964796479648
train_acc=	0.9749690551505983	 test_acc=	0.9521452145214522
train_acc=	0.9801952963828909	 test_acc=	0.9614961496149615
train_acc=	0.9771695777747215	 test_acc=	0.9570957095709571
train_acc=	0.9885847888873608	 test_acc=	0.9680968096809681
train_acc=	0.9863842662632375	 test_acc=	0.9697469746974697
train_acc=	0.9834960803190758	 test_acc=	0.9647964796479648
train_acc=	0.9909228441754917	 test_acc=	0.9653465346534653
train_acc=	0.9730435978544905	 test_acc=	0.9559955995599559
train_acc=	0.9906477788474762	 test_acc=	0.9713971397139713
train_acc=	0.9947737587677074	 test_acc=	0.9790979097909791
train_acc=	0.9891349195433916	 test_acc=	0.9680968096809681
train_acc=	0.9881721908953376	 test_acc=	0.9664466446644664
train_acc=	0.9814330903589602	 test_acc=	0.9592959295929593
train_acc=	0.995874020079769	 test_acc=	0.977997799779978
train_acc=	0.9735937285105213	 test_acc=	0.9537953795379538
train_acc=	0.9712556732223904	 test_acc=	0.9466446644664467
train_acc=	0.9965616833998074	 test_acc=	0.9774477447744775
train_acc=	0.9913354421675148	 test_acc=	0.9730473047304731
train_acc=	0.9918855728235456	 test_acc=	0.9713971397139713
train_acc=	0.997249346719846	 test_acc=	0.9790979097909791
train_acc=	0.9920231054875533	 test_acc=	0.9713971397139713
train_acc=	0.9917480401595379	 test_acc=	0.9697469746974697
train_acc=	0.9914729748315225	 test_acc=	0.9697469746974697
train_acc=	0.9924357034795764	 test_acc=	0.971947194719472
train_acc=	0.9874845275752991	 test_acc=	0.9680968096809681
train_acc=	0.9737312611745289	 test_acc=	0.9433443344334433
train_acc=	0.997249346719846	 test_acc=	0.9774477447744775
train_acc=	0.9938110301196534	 test_acc=	0.9735973597359736
train_acc=	0.9902351808554531	 test_acc=	0.9713971397139713
train_acc=	0.9889973868793839	 test_acc=	0.9708470847084708
train_acc=	0.9947737587677074	 test_acc=	0.9785478547854786
train_acc=	0.9925732361435841	 test_acc=	0.9713971397139713
